date,state,district,pincode,age_5_17_count,age_17_plus_count,state_clean,state_final,total_updates,day,month,year,district_clean
2025-03-01,tamil nadu,coimbatore,641026,21,353,tamilnadu,tamilnadu,374,1,3,2025,coimbatore
2025-03-01,west bengal,purba medinipur,721427,11,188,westbengal,westbengal,199,1,3,2025,purba medinipur
2025-03-01,uttar pradesh,rae bareli,229211,20,296,uttarpradesh,uttarpradesh,316,1,3,2025,rae bareli
2025-03-01,kerala,ernakulam,682305,11,126,kerala,kerala,137,1,3,2025,ernakulam
2025-03-01,telangana,nagarkurnool,509375,38,152,telangana,telangana,190,1,3,2025,nagarkurnool
2025-03-01,assam,charaideo,785693,16,190,assam,assam,206,1,3,2025,charaideo
2025-03-01,telangana,peddapalli,505525,13,105,telangana,telangana,118,1,3,2025,peddapalli
2025-03-01,bihar,west champaran,845101,184,2256,bihar,bihar,2440,1,3,2025,west champaran
2025-03-01,uttar pradesh,siddharthnagar,272151,45,440,uttarpradesh,uttarpradesh,485,1,3,2025,siddharthnagar
2025-03-01,rajasthan,jaipur,302012,482,3837,rajasthan,rajasthan,4319,1,3,2025,jaipur
2025-03-01,andhra pradesh,cuddapah,516203,31,222,andhrapradesh,andhrapradesh,253,1,3,2025,cuddapah
2025-03-01,madhya pradesh,khargone,451001,209,1308,madhyapradesh,madhyapradesh,1517,1,3,2025,khargone
2025-03-01,bihar,khagaria,851203,76,804,bihar,bihar,880,1,3,2025,khagaria
2025-03-01,rajasthan,jaipur,302021,91,844,rajasthan,rajasthan,935,1,3,2025,jaipur
2025-03-01,maharashtra,pune,412216,30,438,maharashtra,maharashtra,468,1,3,2025,pune
2025-03-01,madhya pradesh,chhindwara,480108,45,188,madhyapradesh,madhyapradesh,233,1,3,2025,chhindwara
2025-03-01,bihar,khagaria,851205,96,803,bihar,bihar,899,1,3,2025,khagaria
2025-03-01,madhya pradesh,khargone,451228,121,664,madhyapradesh,madhyapradesh,785,1,3,2025,khargone
2025-03-01,west bengal,north 24 parganas,700135,54,1003,westbengal,westbengal,1057,1,3,2025,north parganas
2025-03-01,tamil nadu,coimbatore,641041,32,492,tamilnadu,tamilnadu,524,1,3,2025,coimbatore
2025-03-01,bihar,east champaran,845435,85,943,bihar,bihar,1028,1,3,2025,east champaran
2025-03-01,assam,udalguri,784114,42,343,assam,assam,385,1,3,2025,udalguri
2025-03-01,odisha,mayurbhanj,757082,27,232,odisha,odisha,259,1,3,2025,mayurbhanj
2025-03-01,assam,nalbari,781371,10,143,assam,assam,153,1,3,2025,nalbari
2025-03-01,rajasthan,sikar,332026,23,229,rajasthan,rajasthan,252,1,3,2025,sikar
2025-03-01,uttar pradesh,varanasi,221108,59,443,uttarpradesh,uttarpradesh,502,1,3,2025,varanasi
2025-03-01,west bengal,paschim medinipur,721304,26,230,westbengal,westbengal,256,1,3,2025,paschim medinipur
2025-03-01,karnataka,chitradurga,577501,67,654,karnataka,karnataka,721,1,3,2025,chitradurga
2025-03-01,uttar pradesh,prayagraj,212401,28,170,uttarpradesh,uttarpradesh,198,1,3,2025,prayagraj
2025-03-01,telangana,adilabad,504219,13,59,telangana,telangana,72,1,3,2025,adilabad
2025-03-01,assam,karimganj,788726,11,160,assam,assam,171,1,3,2025,karimganj
2025-03-01,uttar pradesh,prayagraj,228411,14,129,uttarpradesh,uttarpradesh,143,1,3,2025,prayagraj
2025-03-01,haryana,sonipat,131304,13,105,haryana,haryana,118,1,3,2025,sonipat
2025-03-01,west bengal,south 24 parganas,743357,41,425,westbengal,westbengal,466,1,3,2025,south parganas
2025-03-01,uttar pradesh,mainpuri,205247,35,731,uttarpradesh,uttarpradesh,766,1,3,2025,mainpuri
2025-03-01,odisha,kendujhar,758031,146,873,odisha,odisha,1019,1,3,2025,kendujhar
2025-03-01,assam,nagaon,782122,99,753,assam,assam,852,1,3,2025,nagaon
2025-03-01,bihar,madhubani,847239,19,326,bihar,bihar,345,1,3,2025,madhubani
2025-03-01,west bengal,kolkata,700023,58,1226,westbengal,westbengal,1284,1,3,2025,kolkata
2025-03-01,tamil nadu,coimbatore,641016,78,587,tamilnadu,tamilnadu,665,1,3,2025,coimbatore
2025-03-01,rajasthan,udaipur,313905,32,805,rajasthan,rajasthan,837,1,3,2025,udaipur
2025-03-01,karnataka,bengaluru,560085,69,735,karnataka,karnataka,804,1,3,2025,bengaluru
2025-03-01,haryana,gurgaon,122006,44,446,haryana,haryana,490,1,3,2025,gurgaon
2025-03-01,andhra pradesh,visakhapatnam,530047,35,327,andhrapradesh,andhrapradesh,362,1,3,2025,visakhapatnam
2025-03-01,uttar pradesh,ambedkar nagar,224143,110,914,uttarpradesh,uttarpradesh,1024,1,3,2025,ambedkar nagar
2025-03-01,jharkhand,east singhbhum,831006,25,509,jharkhand,jharkhand,534,1,3,2025,east singhbhum
2025-03-01,odisha,jajapur,755017,23,116,odisha,odisha,139,1,3,2025,jajapur
2025-03-01,madhya pradesh,agar malwa,465449,34,349,madhyapradesh,madhyapradesh,383,1,3,2025,agar malwa
2025-03-01,madhya pradesh,gwalior,474002,33,328,madhyapradesh,madhyapradesh,361,1,3,2025,gwalior
2025-03-01,uttar pradesh,bijnor,246723,13,225,uttarpradesh,uttarpradesh,238,1,3,2025,bijnor
2025-03-01,haryana,kaithal,136033,29,432,haryana,haryana,461,1,3,2025,kaithal
2025-03-01,tamil nadu,vellore,631102,24,409,tamilnadu,tamilnadu,433,1,3,2025,vellore
2025-03-01,karnataka,ballari,583135,16,51,karnataka,karnataka,67,1,3,2025,ballari
2025-03-01,telangana,warangal,506345,18,30,telangana,telangana,48,1,3,2025,warangal
2025-03-01,west bengal,bankura,722102,28,316,westbengal,westbengal,344,1,3,2025,bankura
2025-03-01,karnataka,ballari,583111,10,96,karnataka,karnataka,106,1,3,2025,ballari
2025-03-01,karnataka,gulbarga,585302,36,325,karnataka,karnataka,361,1,3,2025,gulbarga
2025-03-01,tamil nadu,ramanathapuram,623407,12,248,tamilnadu,tamilnadu,260,1,3,2025,ramanathapuram
2025-03-01,telangana,k.v. rangareddy,509216,136,788,telangana,telangana,924,1,3,2025,kv rangareddy
2025-03-01,gujarat,vadodara,390007,51,475,gujarat,gujarat,526,1,3,2025,vadodara
2025-03-01,rajasthan,jodhpur,342601,132,1783,rajasthan,rajasthan,1915,1,3,2025,jodhpur
2025-03-01,nagaland,chumukedima,797103,18,145,nagaland,nagaland,163,1,3,2025,chumukedima
2025-03-01,uttar pradesh,firozabad,215126,46,629,uttarpradesh,uttarpradesh,675,1,3,2025,firozabad
2025-03-01,west bengal,barddhaman,713422,34,713,westbengal,westbengal,747,1,3,2025,barddhaman
2025-03-01,uttar pradesh,farrukhabad,209749,19,374,uttarpradesh,uttarpradesh,393,1,3,2025,farrukhabad
2025-03-01,haryana,hisar,125044,30,275,haryana,haryana,305,1,3,2025,hisar
2025-03-01,punjab,sri muktsar sahib,152031,28,276,punjab,punjab,304,1,3,2025,sri muktsar sahib
2025-03-01,andhra pradesh,chittoor,517172,20,206,andhrapradesh,andhrapradesh,226,1,3,2025,chittoor
2025-03-01,odisha,jajpur,755003,36,235,odisha,odisha,271,1,3,2025,jajpur
2025-03-01,uttar pradesh,basti,272181,53,574,uttarpradesh,uttarpradesh,627,1,3,2025,basti
2025-03-01,odisha,baleswar,756035,57,305,odisha,odisha,362,1,3,2025,baleswar
2025-03-01,karnataka,chikkaballapur,563123,16,171,karnataka,karnataka,187,1,3,2025,chikkaballapur
2025-03-01,karnataka,uttara kannada,581355,41,259,karnataka,karnataka,300,1,3,2025,uttara kannada
2025-03-01,gujarat,botad,363415,12,12,gujarat,gujarat,24,1,3,2025,botad
2025-03-01,gujarat,rajkot,360370,101,1012,gujarat,gujarat,1113,1,3,2025,rajkot
2025-03-01,west bengal,jalpaiguri,735217,16,578,westbengal,westbengal,594,1,3,2025,jalpaiguri
2025-03-01,andhra pradesh,vizianagaram,535004,26,282,andhrapradesh,andhrapradesh,308,1,3,2025,vizianagaram
2025-03-01,maharashtra,mumbai suburban,400029,21,90,maharashtra,maharashtra,111,1,3,2025,mumbai suburban
2025-03-01,rajasthan,sikar,332705,41,858,rajasthan,rajasthan,899,1,3,2025,sikar
2025-03-01,odisha,dhenkanal,759026,28,323,odisha,odisha,351,1,3,2025,dhenkanal
2025-03-01,kerala,malappuram,676551,34,391,kerala,kerala,425,1,3,2025,malappuram
2025-03-01,uttar pradesh,jaunpur,222201,99,921,uttarpradesh,uttarpradesh,1020,1,3,2025,jaunpur
2025-03-01,madhya pradesh,umaria,484555,87,1416,madhyapradesh,madhyapradesh,1503,1,3,2025,umaria
2025-03-01,rajasthan,bharatpur,321026,40,509,rajasthan,rajasthan,549,1,3,2025,bharatpur
2025-03-01,madhya pradesh,indore,452015,145,699,madhyapradesh,madhyapradesh,844,1,3,2025,indore
2025-03-01,odisha,baleswar,756027,85,586,odisha,odisha,671,1,3,2025,baleswar
2025-03-01,telangana,warangal rural,506331,21,265,telangana,telangana,286,1,3,2025,warangal rural
2025-03-01,odisha,ganjam,761104,61,942,odisha,odisha,1003,1,3,2025,ganjam
2025-03-01,telangana,hyderabad,500029,107,437,telangana,telangana,544,1,3,2025,hyderabad
2025-03-01,haryana,gurgaon,122505,95,898,haryana,haryana,993,1,3,2025,gurgaon
2025-03-01,gujarat,dahod,389175,129,549,gujarat,gujarat,678,1,3,2025,dahod
2025-03-01,odisha,bhadrak,756112,40,385,odisha,odisha,425,1,3,2025,bhadrak
2025-03-01,uttar pradesh,auraiya,206255,20,290,uttarpradesh,uttarpradesh,310,1,3,2025,auraiya
2025-03-01,haryana,panchkula,134112,46,266,haryana,haryana,312,1,3,2025,panchkula
2025-03-01,karnataka,bijapur,586206,53,59,karnataka,karnataka,112,1,3,2025,bijapur
2025-03-01,andhra pradesh,kakinada,533406,14,74,andhrapradesh,andhrapradesh,88,1,3,2025,kakinada
2025-03-01,uttarakhand,pithoragarh,262544,12,135,uttarakhand,uttarakhand,147,1,3,2025,pithoragarh
2025-03-01,kerala,pathanamthitta,686510,14,49,kerala,kerala,63,1,3,2025,pathanamthitta
2025-03-01,andhra pradesh,palnadu,522647,33,249,andhrapradesh,andhrapradesh,282,1,3,2025,palnadu
2025-03-01,uttar pradesh,maharajganj,273301,113,1681,uttarpradesh,uttarpradesh,1794,1,3,2025,maharajganj
2025-03-01,uttar pradesh,azamgarh,276122,95,1035,uttarpradesh,uttarpradesh,1130,1,3,2025,azamgarh
2025-03-01,jharkhand,latehar,829204,45,1095,jharkhand,jharkhand,1140,1,3,2025,latehar
2025-03-01,jammu and kashmir,srinagar,190010,49,333,jammuandkashmir,jammuandkashmir,382,1,3,2025,srinagar
2025-03-01,west bengal,north 24 parganas,743429,25,399,westbengal,westbengal,424,1,3,2025,north parganas
2025-03-01,jammu and kashmir,badgam,191111,118,2066,jammuandkashmir,jammuandkashmir,2184,1,3,2025,badgam
2025-03-01,maharashtra,buldhana,443201,52,963,maharashtra,maharashtra,1015,1,3,2025,buldhana
2025-03-01,karnataka,mysore,571107,10,194,karnataka,karnataka,204,1,3,2025,mysuru
2025-03-01,rajasthan,bikaner,334001,289,3056,rajasthan,rajasthan,3345,1,3,2025,bikaner
2025-03-01,punjab,moga,142038,17,467,punjab,punjab,484,1,3,2025,moga
2025-03-01,uttar pradesh,kaushambi,212216,165,1694,uttarpradesh,uttarpradesh,1859,1,3,2025,kaushambi
2025-03-01,andhra pradesh,visakhapatnam,531019,14,91,andhrapradesh,andhrapradesh,105,1,3,2025,visakhapatnam
2025-03-01,rajasthan,alwar,301708,17,339,rajasthan,rajasthan,356,1,3,2025,alwar
2025-03-01,maharashtra,satara,412803,20,508,maharashtra,maharashtra,528,1,3,2025,satara
2025-03-01,madhya pradesh,damoh,470672,19,368,madhyapradesh,madhyapradesh,387,1,3,2025,damoh
2025-03-01,odisha,puri,752012,70,631,odisha,odisha,701,1,3,2025,puri
2025-03-01,himachal pradesh,chamba,176315,12,86,himachalpradesh,himachalpradesh,98,1,3,2025,chamba
2025-03-01,assam,karimganj,788709,21,257,assam,assam,278,1,3,2025,karimganj
2025-03-01,odisha,khorda,752027,41,345,odisha,odisha,386,1,3,2025,khorda
2025-03-01,andhra pradesh,cuddapah,516216,10,201,andhrapradesh,andhrapradesh,211,1,3,2025,cuddapah
2025-03-01,gujarat,morbi,363670,27,116,gujarat,gujarat,143,1,3,2025,morbi
2025-03-01,tamil nadu,tirunelveli,627813,25,119,tamilnadu,tamilnadu,144,1,3,2025,tirunelveli
2025-03-01,rajasthan,bundi,323023,26,343,rajasthan,rajasthan,369,1,3,2025,bundi
2025-03-01,odisha,bhadrak,756115,59,349,odisha,odisha,408,1,3,2025,bhadrak
2025-03-01,himachal pradesh,kangra,176021,17,212,himachalpradesh,himachalpradesh,229,1,3,2025,kangra
2025-03-01,jammu and kashmir,kathua,184201,18,382,jammuandkashmir,jammuandkashmir,400,1,3,2025,kathua
2025-03-01,karnataka,belagavi,591265,42,74,karnataka,karnataka,116,1,3,2025,belagavi
2025-03-01,andhra pradesh,ananthapur,515531,12,52,andhrapradesh,andhrapradesh,64,1,3,2025,ananthapur
2025-03-01,karnataka,uttara kannada,581359,36,217,karnataka,karnataka,253,1,3,2025,uttara kannada
2025-03-01,karnataka,chikkamagaluru,577134,23,103,karnataka,karnataka,126,1,3,2025,chikkamagaluru
2025-03-01,rajasthan,alwar,301018,21,243,rajasthan,rajasthan,264,1,3,2025,alwar
2025-03-01,karnataka,uttara kannada,581450,13,53,karnataka,karnataka,66,1,3,2025,uttara kannada
2025-03-01,karnataka,belagavi,591254,12,54,karnataka,karnataka,66,1,3,2025,belagavi
2025-03-01,madhya pradesh,maihar,485772,13,118,madhyapradesh,madhyapradesh,131,1,3,2025,maihar
2025-03-01,uttar pradesh,sitapur,261401,71,1252,uttarpradesh,uttarpradesh,1323,1,3,2025,sitapur
2025-03-01,maharashtra,pune,411001,92,880,maharashtra,maharashtra,972,1,3,2025,pune
2025-03-01,uttar pradesh,aligarh,202130,41,1063,uttarpradesh,uttarpradesh,1104,1,3,2025,aligarh
2025-03-01,karnataka,bagalkot,587301,381,607,karnataka,karnataka,988,1,3,2025,bagalkot
2025-03-01,assam,lakhimpur,784161,12,287,assam,assam,299,1,3,2025,lakhimpur
2025-03-01,karnataka,kodagu,571236,19,233,karnataka,karnataka,252,1,3,2025,kodagu
2025-03-01,rajasthan,rajsamand,313204,13,149,rajasthan,rajasthan,162,1,3,2025,rajsamand
2025-03-01,andhra pradesh,anakapalli,531031,12,103,andhrapradesh,andhrapradesh,115,1,3,2025,anakapalli
2025-03-01,tamil nadu,villupuram,605652,11,104,tamilnadu,tamilnadu,115,1,3,2025,villupuram
2025-03-01,maharashtra,pune,411011,48,398,maharashtra,maharashtra,446,1,3,2025,pune
2025-03-01,tamil nadu,tiruvallur,602002,28,290,tamilnadu,tamilnadu,318,1,3,2025,tiruvallur
2025-03-01,telangana,hyderabad,500015,84,527,telangana,andhrapradesh,611,1,3,2025,hyderabad
2025-03-01,assam,karbi anglong,782446,18,81,assam,assam,99,1,3,2025,karbi anglong
2025-03-01,karnataka,mandya,571402,32,272,karnataka,karnataka,304,1,3,2025,mandya
2025-03-01,odisha,gajapati,761210,16,106,odisha,odisha,122,1,3,2025,gajapati
2025-03-01,gujarat,vadodara,392310,31,45,gujarat,gujarat,76,1,3,2025,vadodara
2025-03-01,kerala,thrissur,680683,15,212,kerala,kerala,227,1,3,2025,thrissur
2025-03-01,goa,north goa,403510,10,69,goa,goa,79,1,3,2025,north goa
2025-03-01,odisha,jajapur,755008,60,221,odisha,odisha,281,1,3,2025,jajapur
2025-03-01,uttar pradesh,bara banki,225305,109,2047,uttarpradesh,uttarpradesh,2156,1,3,2025,bara banki
2025-03-01,madhya pradesh,shajapur,465337,52,623,madhyapradesh,madhyapradesh,675,1,3,2025,shajapur
2025-03-01,rajasthan,udaipur,313001,190,3121,rajasthan,rajasthan,3311,1,3,2025,udaipur
2025-03-01,jammu and kashmir,anantnag,192101,101,835,jammuandkashmir,jammuandkashmir,936,1,3,2025,anantnag
2025-03-01,haryana,karnal,132114,109,746,haryana,haryana,855,1,3,2025,karnal
2025-03-01,madhya pradesh,guna,473222,62,749,madhyapradesh,madhyapradesh,811,1,3,2025,guna
2025-03-01,uttar pradesh,kheri,261502,69,1788,uttarpradesh,uttarpradesh,1857,1,3,2025,kheri
2025-03-01,madhya pradesh,chhatarpur,471301,93,870,madhyapradesh,madhyapradesh,963,1,3,2025,chhatarpur
2025-03-01,maharashtra,solapur,413216,46,970,maharashtra,maharashtra,1016,1,3,2025,solapur
2025-03-01,west bengal,kolkata,700014,22,740,westbengal,westbengal,762,1,3,2025,kolkata
2025-03-01,gujarat,kachchh,370435,51,148,gujarat,gujarat,199,1,3,2025,kachchh
2025-03-01,maharashtra,jalgaon,425105,25,447,maharashtra,maharashtra,472,1,3,2025,jalgaon
2025-03-01,west bengal,purba bardhaman,713519,11,112,westbengal,westbengal,123,1,3,2025,purba bardhaman
2025-03-01,karnataka,bengaluru,560077,150,1116,karnataka,karnataka,1266,1,3,2025,bengaluru
2025-03-01,odisha,angul,759103,48,677,odisha,odisha,725,1,3,2025,angul
2025-03-01,maharashtra,chandrapur,441225,22,284,maharashtra,maharashtra,306,1,3,2025,chandrapur
2025-03-01,karnataka,koppal,583231,134,400,karnataka,karnataka,534,1,3,2025,koppal
2025-03-01,andhra pradesh,alluri sitharama raju,531111,28,264,andhrapradesh,andhrapradesh,292,1,3,2025,alluri sitharama raju
2025-03-01,bihar,buxar,802120,49,385,bihar,bihar,434,1,3,2025,buxar
2025-03-01,karnataka,ballari,583117,28,131,karnataka,karnataka,159,1,3,2025,ballari
2025-03-01,meghalaya,west garo hills,794001,13,355,meghalaya,meghalaya,368,1,3,2025,west garo hills
2025-03-01,madhya pradesh,gwalior,475001,96,646,madhyapradesh,madhyapradesh,742,1,3,2025,gwalior
2025-03-01,gujarat,valsad,396375,59,196,gujarat,gujarat,255,1,3,2025,valsad
2025-03-01,andhra pradesh,chittoor,517123,28,312,andhrapradesh,andhrapradesh,340,1,3,2025,chittoor
2025-03-01,telangana,vikarabad,509340,12,58,telangana,telangana,70,1,3,2025,vikarabad
2025-03-01,andhra pradesh,krishna,521321,24,158,andhrapradesh,andhrapradesh,182,1,3,2025,krishna
2025-03-01,uttar pradesh,mau,221705,23,258,uttarpradesh,uttarpradesh,281,1,3,2025,mau
2025-03-01,west bengal,purba medinipur,721453,14,176,westbengal,westbengal,190,1,3,2025,purba medinipur
2025-03-01,manipur,churachandpur,795006,54,95,manipur,manipur,149,1,3,2025,churachandpur
2025-03-01,karnataka,gulbarga,585312,19,85,karnataka,karnataka,104,1,3,2025,gulbarga
2025-03-01,uttarakhand,dehradun,248001,354,3503,uttarakhand,uttarakhand,3857,1,3,2025,dehradun
2025-03-01,punjab,ludhiana,142026,38,842,punjab,punjab,880,1,3,2025,ludhiana
2025-03-01,bihar,saharsa,852212,25,472,bihar,bihar,497,1,3,2025,saharsa
2025-03-01,uttar pradesh,kannauj,209729,40,545,uttarpradesh,uttarpradesh,585,1,3,2025,kannauj
2025-03-01,uttar pradesh,sonbhadra,231218,28,312,uttarpradesh,uttarpradesh,340,1,3,2025,sonbhadra
2025-03-01,andhra pradesh,srikakulam,532405,32,302,andhrapradesh,andhrapradesh,334,1,3,2025,srikakulam
2025-03-01,rajasthan,jhalawar,326023,127,1846,rajasthan,rajasthan,1973,1,3,2025,jhalawar
2025-03-01,madhya pradesh,hoshangabad,461111,97,378,madhyapradesh,madhyapradesh,475,1,3,2025,hoshangabad
2025-03-01,kerala,ernakulam,683556,23,258,kerala,kerala,281,1,3,2025,ernakulam
2025-03-01,tamil nadu,erode,638109,17,322,tamilnadu,tamilnadu,339,1,3,2025,erode
2025-03-01,uttar pradesh,moradabad,202413,66,895,uttarpradesh,uttarpradesh,961,1,3,2025,moradabad
2025-03-01,andhra pradesh,prakasam,523346,10,212,andhrapradesh,andhrapradesh,222,1,3,2025,prakasam
2025-03-01,chhattisgarh,baloda bazar,493331,10,437,chhattisgarh,chhattisgarh,447,1,3,2025,baloda bazar
2025-03-01,jammu and kashmir,pulwama,192121,34,220,jammuandkashmir,jammuandkashmir,254,1,3,2025,pulwama
2025-03-01,karnataka,tumkur,572102,15,103,karnataka,karnataka,118,1,3,2025,tumkur
2025-03-01,odisha,nuapada,766111,35,343,odisha,odisha,378,1,3,2025,nuapada
2025-03-01,maharashtra,aurangabad,431109,17,151,maharashtra,maharashtra,168,1,3,2025,aurangabad
2025-03-01,punjab,rupnagar,140123,12,68,punjab,punjab,80,1,3,2025,rupnagar
2025-03-01,madhya pradesh,sehore,466661,24,124,madhyapradesh,madhyapradesh,148,1,3,2025,sehore
2025-03-01,uttar pradesh,bulandshahr,203396,11,123,uttarpradesh,uttarpradesh,134,1,3,2025,bulandshahr
2025-03-01,uttar pradesh,hardoi,241404,78,1513,uttarpradesh,uttarpradesh,1591,1,3,2025,hardoi
2025-03-01,bihar,samastipur,848301,59,728,bihar,bihar,787,1,3,2025,samastipur
2025-03-01,telangana,hanumakonda,506342,14,336,telangana,telangana,350,1,3,2025,hanumakonda
2025-03-01,telangana,k.v. rangareddy,500048,182,914,telangana,telangana,1096,1,3,2025,kv rangareddy
2025-03-01,madhya pradesh,narsinghpur,487771,12,140,madhyapradesh,madhyapradesh,152,1,3,2025,narsinghpur
2025-03-01,bihar,rohtas,821304,103,898,bihar,bihar,1001,1,3,2025,rohtas
2025-03-01,uttar pradesh,fatehpur,212664,91,1191,uttarpradesh,uttarpradesh,1282,1,3,2025,fatehpur
2025-03-01,telangana,jogulamba gadwal,509132,106,254,telangana,telangana,360,1,3,2025,jogulamba gadwal
2025-03-01,andhra pradesh,n. t. r,520013,25,299,andhrapradesh,andhrapradesh,324,1,3,2025,n t r
2025-03-01,andhra pradesh,visakhapatnam,530026,99,935,andhrapradesh,andhrapradesh,1034,1,3,2025,visakhapatnam
2025-03-01,maharashtra,osmanabad,413501,77,1352,maharashtra,maharashtra,1429,1,3,2025,osmanabad
2025-03-01,daman and diu,daman,396210,18,186,damananddiu,dadraandnagarhavelianddamananddiu,204,1,3,2025,daman
2025-03-01,uttar pradesh,fatehpur,212654,37,485,uttarpradesh,uttarpradesh,522,1,3,2025,fatehpur
2025-03-01,gujarat,surat,394540,136,685,gujarat,gujarat,821,1,3,2025,surat
2025-03-01,tamil nadu,cuddalore,606106,26,340,tamilnadu,tamilnadu,366,1,3,2025,cuddalore
2025-03-01,tamil nadu,kancheepuram,603204,31,394,tamilnadu,tamilnadu,425,1,3,2025,kanchipuram
2025-03-01,rajasthan,bharatpur,321615,19,419,rajasthan,rajasthan,438,1,3,2025,bharatpur
2025-03-01,andhra pradesh,ananthapuramu,515415,18,37,andhrapradesh,andhrapradesh,55,1,3,2025,ananthapuramu
2025-03-01,karnataka,belgaum,591237,41,184,karnataka,karnataka,225,1,3,2025,belagavi
2025-03-01,rajasthan,ajmer,305901,223,2981,rajasthan,rajasthan,3204,1,3,2025,ajmer
2025-03-01,delhi,south west delhi,110029,20,308,delhi,delhi,328,1,3,2025,south west delhi
2025-03-01,odisha,sambalpur,768001,44,453,odisha,odisha,497,1,3,2025,sambalpur
2025-03-01,telangana,khammam,507117,14,48,telangana,telangana,62,1,3,2025,khammam
2025-03-01,tamil nadu,dharmapuri,635111,17,293,tamilnadu,tamilnadu,310,1,3,2025,dharmapuri
2025-03-01,telangana,hyderabad,500008,273,1612,telangana,telangana,1885,1,3,2025,hyderabad
2025-03-01,tamil nadu,coimbatore,642129,10,258,tamilnadu,tamilnadu,268,1,3,2025,coimbatore
2025-03-01,jharkhand,garhwa,822112,55,1518,jharkhand,jharkhand,1573,1,3,2025,garhwa
2025-03-01,rajasthan,pali,306709,10,436,rajasthan,rajasthan,446,1,3,2025,pali
